display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Bank BNI, Jalan Residen Abdul Rozak, Ilir Timur II, Palembang, Sumatera Selatan, 30114, Indonesia",bank,-2.9509692,104.7843486,Jalan Residen Abdul Rozak,30114,BANK BNI,Indonesia,Sumatera Selatan,Palembang
"Bank BNI, Jalan Residen Abdul Rozak, Kalidoni, Palembang, Sumatera Selatan, 30114, Indonesia",bank,-2.9521133,104.7864673,Jalan Residen Abdul Rozak,30114,BANK BNI,Indonesia,Sumatera Selatan,Palembang
"Bank BNI, Jalan Haji Oemar Said Cokroaminoto, Cianjur, Jawa Barat, Jawa, 43212, Indonesia",bank,-6.8145302,107.1442445,Jalan Haji Oemar Said Cokroaminoto,43212,BANK BNI,Indonesia,Jawa Barat,Cianjur
"Bank BNI, Jalan Kemakmuran, RT 24 Desa Pelaihari, Pelaihari, Tanah Laut, Kalimantan Selatan, 70814, Indonesia",bank,-3.8034936,114.77106540231449,Jalan Kemakmuran,70814,BANK BNI,Indonesia,Kalimantan Selatan,Tanah Laut
"Bank BNI, Jalan Gelumpang Geluk, Jambianon, Tanjung, Lombok Utara, Nusa Tenggara Barat, Indonesia",bank,-8.3601579,116.145806,Jalan Gelumpang Geluk,0,BANK BNI,Indonesia,Lombok Utara,Tanjung
"Bank BNI, Jalan Jenderal Sudirman, Toboali, Bangka Selatan, Kepulauan Bangka Belitung, 33183, Indonesia",bank,-3.00892375,106.46001246346117,Jalan Jenderal Sudirman,33183,BANK BNI,Indonesia,Kepulauan Bangka Belitung,Bangka Selatan
"Bank BNI, Jalan Sultan Thaha, Kelurahan Wirotho Agung, Tebo, Jambi, 37253, Indonesia",bank,-1.3092422,102.1072384,Jalan Sultan Thaha,37253,BANK BNI,Indonesia,Jambi,Tebo
"Bank BNI, Jalan Raya Ampang, Ampang, Padang, Sumatera Barat, 25147, Indonesia",bank,-0.9254118,100.3885016,Jalan Raya Ampang,25147,BANK BNI,Indonesia,Sumatera Barat,Padang
"Bank BNI, Jalan Raya Indarung, Parak Gadang Timur, Padang, Sumatera Barat, 25155, Indonesia",bank,-0.9571747,100.40357077604477,Jalan Raya Indarung,25155,BANK BNI,Indonesia,Sumatera Barat,Padang
"Bank BNI, Jalan Merdeka, Simpang Empat, Lhokseumawe, Aceh, 24351, Indonesia",bank,5.18279255,97.14038027247256,Jalan Merdeka,24351,BANK BNI,Indonesia,Aceh,Lhokseumawe
"Bank BNI, T. Tinggi, Jalan Jenderal Sudirman, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",bank,3.332898,99.1609642,T. Tinggi,20600,BANK BNI,Indonesia,Sumatera Utara,Kota Tebing Tinggi
"BANK BNI, Jalan Persada, Dusun I, Blang Pidie, Blangpidie, Aceh Barat Daya, Aceh, 72364, Indonesia",bank,3.7368152,96.8317892,Jalan Persada,72364,BANK BNI,Indonesia,Aceh,Aceh Barat Daya
"BANK BNI, Jalan Jenderal Sudirman, Pekanbaru, Kabupaten Kampar, Riau, 23455, Indonesia",bank,0.5055111,101.4520169,Jalan Jenderal Sudirman,23455,BANK BNI,Indonesia,Riau,Kabupaten Kampar
"Bank BNI, Jalan Profesor M. Yamin, SH, Bangkinang, Kabupaten Kampar, Riau, 28411, Indonesia",bank,0.3450728,101.0217513,Jalan Profesor M. Yamin,28411,BANK BNI,Indonesia,Riau,Kabupaten Kampar
"Bank BNI, Jalan Otto Iskandardinata, Balonggede, Regol, Bandung, Jawa Barat, 40251, Indonesia",bank,-6.9246941500000005,107.6040696268759,Jalan Otto Iskandardinata,40251,BANK BNI,Indonesia,Jawa Barat,Bandung
"Bank BNI, Jalan Jenderal Gatot Subroto, Petisah Tengah, Petisah, Medan Petisah, Kota Medan, Sumatera Utara, 20112, Indonesia",bank,3.5926471,98.6684885,Jalan Jenderal Gatot Subroto,20112,BANK BNI,Indonesia,Sumatera Utara,Kota Medan
"Bank BNI, Jalan Teuku Muhammad Hasan, Batoh, Lueng Bata, Banda Aceh, Aceh, 23123, Indonesia",bank,5.5309386,95.3305484,Jalan Teuku Muhammad Hasan,23123,BANK BNI,Indonesia,Aceh,Banda Aceh
"Bank BNI, Jalan K.H. Ahmad Dahlan, Merduati, Kuta Raja, Banda Aceh, Aceh, 23241, Indonesia",bank,5.55531425,95.31468290000001,Jalan K.H. Ahmad Dahlan,23241,BANK BNI,Indonesia,Aceh,Banda Aceh
"Bank BNI, Jalan Teuku Umar, Geuceu Kayee Jato, Banda Raya, Banda Aceh, Aceh, 23231, Indonesia",bank,5.537324249999999,95.30738725,Jalan Teuku Umar,23231,BANK BNI,Indonesia,Aceh,Banda Aceh
"Bank BNI, Jalan Kemboja, Kemboja, Tanjungpinang, Kepulauan Riau, Sumatera, 29112, Indonesia",bank,0.9274056,104.4446318,Jalan Kemboja,29112,BANK BNI,Indonesia,Kepulauan Riau,Tanjungpinang
"Bank BNI, Jalan Chairil Anwar, Bulak Kapal, Kota Bekasi, Jawa Barat, 17113, Indonesia",bank,-6.2591598,107.01505300698189,Jalan Chairil Anwar,17113,BANK BNI,Indonesia,Jawa Barat,Kota Bekasi
"Bank BNI, Mata Ie, Surien, Darul Imarah, Aceh Besar, Aceh, 23352, Indonesia",bank,5.5164649,95.30382581969698,Mata Ie,23352,BANK BNI,Indonesia,Aceh,Aceh Besar
"BANK BNI, Jalan Dokter Sutomo, Lubuk Pakam I-II, Lubuk Pakam, Deli Serdang, Sumatera Utara, Indonesia",bank,3.5611204,98.87403474051565,Jalan Dokter Sutomo,0,BANK BNI,Indonesia,Deli Serdang,Lubuk Pakam
"Bank BNI, Jalan Mahendradatta, Padangsambian, Denpasar Barat, Bali, 80119, Indonesia",bank,-8.669917,115.1908091,Jalan Mahendradatta,80119,BANK BNI,Indonesia,Bali,Denpasar Barat
"Bank BNI, Jalan WR. Supratman, Kesiman Kertalangu, Denpasar Timur, Bali, 80237, Indonesia",bank,-8.6404872,115.2525265,Jalan WR. Supratman,80237,BANK BNI,Indonesia,Bali,Denpasar Timur
"Bank BNI, km 18, Gang Mandalika, Dusun Loco Dalam, Senggigi, Lombok Barat, Nusa Tenggara Barat, 83355, Indonesia",bank,-8.4959464,116.0473642,km 18,83355,BANK BNI,Indonesia,Nusa Tenggara Barat,Lombok Barat
"Bank BNI, Jalan Perwira, Kelurahan Bungo Timur, Bungo, Jambi, 37211, Indonesia",bank,-1.4835976,102.11616415375569,Jalan Perwira,37211,BANK BNI,Indonesia,Jambi,Bungo
"Bank BNI, Jalan S.A. Maulana, Tanjung Redeb, Berau, Kalimantan Timur, 77311, Indonesia",bank,2.1539785499999997,117.49998385738432,Jalan S.A. Maulana,77311,BANK BNI,Indonesia,Kalimantan Timur,Berau
"Bank Bni, Jalan Pangeran Antasari, Mendawai, Kalimantan Tengah, 74111, Indonesia",bank,-2.6757801,111.6296892,Jalan Pangeran Antasari,74111,BANK BNI,Indonesia,Kalimantan Tengah,Mendawai
