display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Maybank, Jalan Perak Timur, RW 05, Perak Utara, Pabean Cantian, Surabaya, Jawa Timur, 60164, Indonesia",bank,-7.2207989,112.73283141586344,Jalan Perak Timur,60164,MAYBANK,Indonesia,Jawa Timur,Surabaya
"Maybank, Jalan Mayor Jenderal Sungkono, RW 02, Dukuh Pakis, Surabaya, Jawa Timur, 60256, Indonesia",bank,-7.29118925,112.7144878077672,Jalan Mayor Jenderal Sungkono,60256,MAYBANK,Indonesia,Jawa Timur,Surabaya
"Maybank, Jenderal Sudirman, Damai Baru, Balikpapan, Kalimantan Timur, 76124, Indonesia",bank,-1.2705034,116.85535135,Jenderal Sudirman,76124,MAYBANK,Indonesia,Kalimantan Timur,Balikpapan
"Maybank, 11, Karangasem, Jawa Barat, Jawa, 45154, Indonesia",bank,-6.7010375,108.4795892,Karangasem,45154,MAYBANK,Indonesia,Jawa Barat,Karangasem
"Maybank, Jalan Affandi, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta, 55281, Indonesia",bank,-7.7681657,110.3914994,Jalan Affandi,55281,MAYBANK,Indonesia,Daerah Istimewa Yogyakarta,Sleman
"Maybank, Jalan Kemang Raya, RW 01, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12150, Indonesia",bank,-6.2558381,106.8123516,Jalan Kemang Raya,12150,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Puri Indah, RW 06, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11610, Indonesia",bank,-6.1855936,106.7525206,Jalan Puri Indah,11610,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Maybank, Jalan Puri Kencana, RW 07, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11610, Indonesia",bank,-6.1903513,106.7525625,Jalan Puri Kencana,11610,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Maybank, Jalan Melawai Raya, RW 06, Kramat Pela, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12160, Indonesia",bank,-6.2456864,106.7972669,Jalan Melawai Raya,12160,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Panglima Polim Raya, RW 03, Melawai, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12160, Indonesia",bank,-6.2511616,106.7976129,Jalan Panglima Polim Raya,12160,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Puri Lingkar Dalam, RW 02, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11610, Indonesia",bank,-6.1878514,106.7353535,Jalan Puri Lingkar Dalam,11610,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Maybank, Jalan Meruya Ilir, RW 08, Srengseng, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11620, Indonesia",bank,-6.1976194,106.7529401,Jalan Meruya Ilir,11620,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
