display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Bank BRI, Jalan G. Gamalama, Sorowako, Luwu Timur, Nikkel, Sulawesi Selatan, 92983, Indonesia",bank,-2.5276693,121.358345,Jalan G. Gamalama,92983,BANK BRI,Indonesia,Sulawesi Selatan,Nikkel
"Bank BRI, Jalan Jenderal Sudirman, Luwu Utara, Masamba, Sulawesi Selatan, Indonesia",bank,-2.5520620999999997,120.32041175,Jalan Jenderal Sudirman,0,BANK BRI,Indonesia,Sulawesi Selatan,Masamba
"Bank BRI, Jalan Ahmad Yani, Talumolo, Gorontalo, 96112, Indonesia",bank,0.5334723,123.0602727,Jalan Ahmad Yani,96112,BANK BRI,Indonesia,Talumolo,Jalan Ahmad Yani
"Bank BRI, Jalan Al-Khairaat, Boyangapa, Kecamatan Mantikulore, Palu, Sulawesi Tengah, 94119, Indonesia",bank,-0.8382282000000001,119.88349052544987,Jalan Al-Khairaat,94119,BANK BRI,Indonesia,Sulawesi Tengah,Palu
"Bank BRI, Jalan Trans Sulawesi, RW 01, Bantaya, Parigi Moutong, Sulawesi Tengah, 94471, Indonesia",bank,-0.8080702,120.1735015155477,Jalan Trans Sulawesi,94471,BANK BRI,Indonesia,Sulawesi Tengah,Parigi Moutong
"Bank BRI, Jembatan Soeharto, Dusun Hapit, Desa Noelmina, Kupang, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",bank,-9.975946,124.08000845000001,Jembatan Soeharto,0,BANK BRI,Indonesia,Nusa Tenggara Timur,Kupang
"Bank BRI, Jalan Cendrawasih 2, Lewoleba, Lembata, Nusa Tenggara Timur, 86611, Indonesia",bank,-8.371871,123.4159117,Jalan Cendrawasih 2,86611,BANK BRI,Indonesia,Nusa Tenggara Timur,Lembata
"Bank BRI, Jalan Melati, Kelimutu, Ende, Nusa Tenggara Timur, 86319, Indonesia",bank,-8.8335146,121.66762236295241,Jalan Melati,86319,BANK BRI,Indonesia,Nusa Tenggara Timur,Ende
"Bank BRI, Jalan Basoeki Rahmat, Bajawa, Ngada, Nusa Tenggara Timur, 86412, Indonesia",bank,-8.7884446,120.9746141,Jalan Basoeki Rahmat,86412,BANK BRI,Indonesia,Nusa Tenggara Timur,Ngada
"Bank BRI, Jalan Dokter Sam Ratulangi, Pasir Hitam, Serui Kota, Kepulauan Yapen, Papua, 98211, Indonesia",bank,-1.88614825,136.24208270000003,Jalan Dokter Sam Ratulangi,98211,BANK BRI,Indonesia,Kepulauan Yapen,Serui Kota
"Bank BRI, Jalan Lanto Daeng Pasewang, RW 02 Desa Alliritengae, Maros, Raya, Sulawesi Selatan, 90511, Indonesia",bank,-5.0056431,119.5716376951141,Jalan Lanto Daeng Pasewang,90511,BANK BRI,Indonesia,Sulawesi Selatan,Raya
"Bank BRI, Jalan Parumpa, Daya, Biringkanaya, Makassar, Sulawesi Selatan, 90241, Indonesia",bank,-5.11506425,119.50822285000001,Jalan Parumpa,90241,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Paccerakkang, Berua, Biringkanaya, Makassar, Sulawesi Selatan, 90242, Indonesia",bank,-5.11385485,119.5143683,Jalan Paccerakkang,90242,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Perintis Kemerdekaan, Daya, Biringkanaya, Makassar, Sulawesi Selatan, 90242, Indonesia",bank,-5.1020781,119.51079046801658,Jalan Perintis Kemerdekaan,90242,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Perintis Kemerdekaan, Patte'ne, Sudiang, Biringkanaya, Makassar, Sulawesi Selatan, 90242, Indonesia",bank,-5.0743504,119.52284740548869,Jalan Perintis Kemerdekaan,90242,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"BANK BRi, Jalan Poros Pekkae, Ralla dan Soppeng, Soppeng, Tettikengrarae, Sulawesi Selatan, 90862, Indonesia",bank,-4.45831135,119.9511099,Jalan Poros Pekkae,90862,BANK BRI,Indonesia,Sulawesi Selatan,Tettikengrarae
"Bank BRI, Jalan Kalino, Soppeng, Watansoppeng, Sulawesi Selatan, Indonesia",bank,-4.34848805,119.88602107170979,Jalan Kalino,0,BANK BRI,Indonesia,Sulawesi Selatan,Watansoppeng
"Bank BRI, Jalan Karaeng Burane, Ujung Bulu, Parepare, Sulawesi Selatan, 91111, Indonesia",bank,-4.0125523,119.6238043,Jalan Karaeng Burane,91111,BANK BRI,Indonesia,Sulawesi Selatan,Parepare
"BANK BRI, Jalan Lasindrang, Ujung Sabbang, Parepare, Sulawesi Selatan, 91111, Indonesia",bank,-4.00656345,119.62279835,Jalan Lasindrang,91111,BANK BRI,Indonesia,Sulawesi Selatan,Parepare
"Bank BRI, Jalan Sungai Kiru-Kiru, Mangkoso, Barru, Sulawesi Selatan, Indonesia",bank,-4.2646581,119.62907955,Jalan Sungai Kiru-Kiru,0,BANK BRI,Indonesia,Sulawesi Selatan,Barru
"Bank BRI, Jalan Tala' Salapang, Gunung Sari, Rappocini, Makassar, Sulawesi Selatan, 90222, Indonesia",bank,-5.1821963,119.4440254,Jalan Tala' Salapang,90222,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank Bri, Jalan Tinumbu, Layang, Bontoala, Makassar, Sulawesi Selatan, 90213, Indonesia",bank,-5.1210992,119.4201389,Jalan Tinumbu,90213,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan S. Saddang Lama, Pisang Selatan, Makassar, Sulawesi Selatan, 90142, Indonesia",bank,-5.1462274,119.4201337,Jalan S. Saddang Lama,90142,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Bau Massepe, Bulogading, Ujung Pandang, Makassar, Sulawesi Selatan, 90171, Indonesia",bank,-5.138263,119.4071222,Jalan Bau Massepe,90171,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Cendrawasih, Karang Anyar, Mamajang, Makassar, Sulawesi Selatan, 90224, Indonesia",bank,-5.1741063,119.4101247,Jalan Cendrawasih,90224,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Tinumbu Lorong 165, Pannampu, Tallo, Makassar, Sulawesi Selatan, 90213, Indonesia",bank,-5.117183,119.4240046,Jalan Tinumbu Lorong 165,90213,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan, Mamuju, Sulawesi Barat, 91515, Indonesia",bank,-2.6800877,118.8773548,Mamuju,91515,BANK BRI,Indonesia,Sulawesi Barat,Mamuju
"Bank BRI, Jalan Yos Sudarso, Ruteng, Manggarai, Nusa Tenggara Timur, 86513, Indonesia",bank,-8.6076304,120.4664851,Jalan Yos Sudarso,86513,BANK BRI,Indonesia,Nusa Tenggara Timur,Manggarai
"Bank BRI, Jalan WR. Supratman, Kesiman, Denpasar Timur, Bali, 80237, Indonesia",bank,-8.648126099999999,115.23737072914145,Jalan WR. Supratman,80237,BANK BRI,Indonesia,Bali,Denpasar Timur
"Bank BRI, Jalan Tentara Pelajar, Butung, Wajo, Makassar, Sulawesi Selatan, 90173, Indonesia",bank,-5.1218886,119.40986973630848,Jalan Tentara Pelajar,90173,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Permandian Alam, Pattukangang, Barombong, Tamalate, Makassar, Sulawesi Selatan, 90225, Indonesia",bank,-5.2079497,119.38749723103743,Jalan Permandian Alam,90225,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Bulu Dua, Lariang Bangi, Makassar, Sulawesi Selatan, 90145, Indonesia",bank,-5.13773655,119.42271047832625,Jalan Bulu Dua,90145,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Lorong 14, La'latang, Tallo, Makassar, Sulawesi Selatan, 90213, Indonesia",bank,-5.1281447,119.43090214027028,Lorong 14,90213,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Cendrawasih, Kunjung Mae, Mariso, Makassar, Sulawesi Selatan, 90230, Indonesia",bank,-5.1496248,119.41332990749827,Jalan Cendrawasih,90230,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Slamet Riyadi, Bulogading, Ujung Pandang, Makassar, Sulawesi Selatan, 90171, Indonesia",bank,-5.134297549999999,119.4075050358779,Jalan Slamet Riyadi,90171,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Sunu, Kalukuang, Tallo, Makassar, Sulawesi Selatan, 90163, Indonesia",bank,-5.12281535,119.4296375,Jalan Sunu,90163,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Amirullah, Maricaya Selatan, Mamajang, Makassar, Sulawesi Selatan, 90131, Indonesia",bank,-5.15228645,119.42021302493373,Jalan Amirullah,90131,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Daeng Ngeppe, Balang Baru, Tamalate, Makassar, Sulawesi Selatan, 90224, Indonesia",bank,-5.18028595,119.41669409673094,Jalan Daeng Ngeppe,90224,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Tinumbu Lorong 165, Pannampu, Tallo, Makassar, Sulawesi Selatan, 90213, Indonesia",bank,-5.1171513,119.42401484999999,Jalan Tinumbu Lorong 165,90213,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Veteran Selatan, Bonto Lebang, Mamajang, Makassar, Sulawesi Selatan, 90132, Indonesia",bank,-5.1646068,119.4211365,Jalan Veteran Selatan,90132,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank Bri, Jalan Tinumbu, Layang, Bontoala, Makassar, Sulawesi Selatan, 90213, Indonesia",bank,-5.121078150000001,119.42008806457247,Jalan Tinumbu,90213,BANK BRI,Indonesia,Sulawesi Selatan,Makassar
"Bank BRI, Jalan Sultan Ibrahim, BLK, Kelurahan Paruga, Bima, Nusa Tenggara Barat, 84119, Indonesia",bank,-8.453071600000001,118.72692490366293,Jalan Sultan Ibrahim,84119,BANK BRI,Indonesia,Nusa Tenggara Barat,Bima
"Bank BRI, Jalan Trans Kalimantan, Wanasari, Kutai Timur, Kalimantan Timur, 75655, Indonesia",bank,1.0891817,116.8966729,Jalan Trans Kalimantan,75655,BANK BRI,Indonesia,Kalimantan Timur,Kutai Timur
"BANK BRI, Jalan Raja Pandita, Pelita Kanaan, Malinau, Kalimantan Utara, 77554, Indonesia",bank,3.57729855,116.61714793022695,Jalan Raja Pandita,77554,BANK BRI,Indonesia,Kalimantan Utara,Malinau
"Bank BRI, Jalan Letda Tantular, Dangin Puri Klod, Dangin Puri Kelod, Denpasar Timur, Bali, 80210, Indonesia",bank,-8.6691778,115.2214089,Jalan Letda Tantular,80210,BANK BRI,Indonesia,Bali,Denpasar Timur
"Bank BRI, Jalan Trans Sulawesi, Parigi, Parigi Moutong, Sulawesi Tengah, 94471, Indonesia",bank,-0.80957435,120.17403565430963,Jalan Trans Sulawesi,94471,BANK BRI,Indonesia,Sulawesi Tengah,Parigi Moutong
"Bank BRI, Jalan Imam Bonjol, Klandasan Ulu, Balikpapan, Kalimantan Timur, 76112, Indonesia",bank,-1.2766530999999999,116.83036199308478,Jalan Imam Bonjol,76112,BANK BRI,Indonesia,Kalimantan Timur,Balikpapan
"Bank BRI, Jalan Jenderal Ahmad Yani, Klandasan Ilir, Balikpapan, Kalimantan Timur, 76121, Indonesia",bank,-1.2729279,116.8383696040165,Jalan Jenderal Ahmad Yani,76121,BANK BRI,Indonesia,Kalimantan Timur,Balikpapan
"Bank BRI, Jalan Pangeran Antasari, Teluk Lerong Ulu, Samarinda, Kalimantan Timur, 75121, Indonesia",bank,-0.4860158,117.1264867,Jalan Pangeran Antasari,75121,BANK BRI,Indonesia,Kalimantan Timur,Samarinda
"Bank BRI, Jalan Awang Long, Pasar Pagi, Samarinda, Kalimantan Timur, 75129, Indonesia",bank,-0.5022776,117.1436297,Jalan Awang Long,75129,BANK BRI,Indonesia,Kalimantan Timur,Samarinda
"Bank BRI, Jalan Kesatrian, Kecamatan Karangasem, Amlapura, Kecamatan Karangasem, Karangasem, Bali, 80811, Indonesia",bank,-8.4492035,115.6155032,Jalan Kesatrian,80811,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Jalan Gajah Mada, Kecamatan Karangasem, Amlapura, Kecamatan Karangasem, Karangasem, Bali, 80811, Indonesia",bank,-8.447876149999999,115.61632273429001,Jalan Gajah Mada,80811,BANK BRI,Indonesia,Bali,Karangasem
"BANK BRI, Trans Kalimantan, Karang Indah, Tanah Bumbu, Kalimantan Selatan, Indonesia",bank,-3.7123906,115.600344,Trans Kalimantan,0,BANK BRI,Indonesia,Tanah Bumbu,Karang Indah
"Bank BRI, Jalan Raya Tanjung, Jambianon, Tanjung, Lombok Utara, Nusa Tenggara Barat, 83300, Indonesia",bank,-8.3581199,116.1496121,Jalan Raya Tanjung,83300,BANK BRI,Indonesia,Nusa Tenggara Barat,Lombok Utara
"Bank BRI, Jalan Tanjung - Gondang, Tanjung, Lombok Utara, Nusa Tenggara Barat, Indonesia",bank,-8.3561011,116.1553124,Jalan Tanjung - Gondang,0,BANK BRI,Indonesia,Lombok Utara,Tanjung
"Bank BRI, Jalan Satria Budi, Lingkungan Gebang Baru, Kel. Pagesangan Timur, Pagesangan, Mataram, Kec. Mataram, Nusa Tenggara Barat, 83127, Indonesia",bank,-8.6006093,116.1137587,Jalan Satria Budi,83127,BANK BRI,Indonesia,Nusa Tenggara Barat,Kec. Mataram
"Bank BRI, Jalan Selaparang, Lingk. Klodan, Kel. Cakranegara Timur, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, 83235, Indonesia",bank,-8.5874812,116.1305021,Jalan Selaparang,83235,BANK BRI,Indonesia,Nusa Tenggara Barat,Kec. Cakranegara
"Bank BRI, Jalan Merak, Lingk. Karang Sampalan, Kel. Cakranegara Barat, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, 83239, Indonesia",bank,-8.586668,116.1234473,Jalan Merak,83239,BANK BRI,Indonesia,Nusa Tenggara Barat,Kec. Cakranegara
"bank bri, Jalan Merak, Lingk. Karang Sampalan, Kel. Cakranegara Barat, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, 83239, Indonesia",bank,-8.586669449999999,116.123505,Jalan Merak,83239,BANK BRI,Indonesia,Nusa Tenggara Barat,Kec. Cakranegara
"Bank BRI, Jalan Ahmad Yani, Jasri, Kecamatan Karangasem, Karangasem, Bali, 80311, Indonesia",bank,-8.4589238,115.60400091700282,Jalan Ahmad Yani,80311,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Gang Angsoka, Bebandem, Kecamatan Bebandem, Karangasem, Bali, 80813, Indonesia",bank,-8.4409149,115.56259660054931,Gang Angsoka,80813,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Jalan Raya Manggis, Kecamatan Manggis, Manggis, Kecamatan Manggis, Karangasem, Bali, 80871, Indonesia",bank,-8.50126875,115.5075558520291,Jalan Raya Manggis,80871,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Jalan Raya Candidasa, Candi Dasa 1, Candidasa, Kecamatan Manggis, Karangasem, Bali, 80851, Indonesia",bank,-8.5076709,115.56354415,Jalan Raya Candidasa,80851,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Jalan Gang Merpati, Gunung Sari Indah, Dusun Balekuwu, Gunungsari, Lombok Barat, Nusa Tenggara Barat, 83123, Indonesia",bank,-8.540897,116.106938,Jalan Gang Merpati,83123,BANK BRI,Indonesia,Nusa Tenggara Barat,Lombok Barat
"Bank BRI, Jalan Baledan, Selat Kaja, Selat, Kecamatan Selat, Karangasem, Bali, 80862, Indonesia",bank,-8.43669765,115.47573274628057,Jalan Baledan,80862,BANK BRI,Indonesia,Bali,Karangasem
"Bank BRI, Jalan Raya Singaraja - Amlapura, Desa Tejakula, Buleleng, Bali, 81173, Indonesia",bank,-8.1230441,115.3360931,Jalan Raya Singaraja - Amlapura,81173,BANK BRI,Indonesia,Bali,Buleleng
"Bank BRI, Jalan Anggur, Pejarakan, Buleleng, Bali, Nusa Tenggara, 81155, Indonesia",bank,-8.1437379,114.5887456,Jalan Anggur,81155,BANK BRI,Indonesia,Nusa Tenggara,Bali
"BANK BRI, Jalan A. Yani, RW 1 Desa Benua Raya, DUSUN 2 DESA PADANG KEC. BATI BATI, BATAS DESA PADANG KEC. BATI BATI, Tanah Laut, Kalimantan Selatan, 70852, Indonesia",bank,-3.6000029500000004,114.7029989,Jalan A. Yani,70852,BANK BRI,Indonesia,Kalimantan Selatan,Tanah Laut
"Bank BRI, 92, Jalan Teuku Umar, Dauh Puri Klod, Dauh Puri Kelod, Denpasar Barat, Bali, 80113, Indonesia",bank,-8.6723405,115.2083899,Jalan Teuku Umar,80113,BANK BRI,Indonesia,Bali,Denpasar Barat
"Bank BRI, Jalan Tukad Pakerisan, Panjer, Denpasar Selatan, Bali, 80234, Indonesia",bank,-8.6909357,115.2262465,Jalan Tukad Pakerisan,80234,BANK BRI,Indonesia,Bali,Denpasar Selatan
"Bank BRI, Jalan Setapak, Lingk. Muhajirin Narmada, Krama Jaya, Narmada, Lombok Barat, Nusa Tenggara Barat, 83562, Indonesia",bank,-8.5947104,116.2022296,Jalan Setapak,83562,BANK BRI,Indonesia,Nusa Tenggara Barat,Lombok Barat
"Bank BRI, Jalan Insinyur Soekarno, Dadaprejo, Kota Batu, Jawa Timur, 65322, Indonesia",bank,-7.9048505,112.572274,Jalan Insinyur Soekarno,65322,BANK BRI,Indonesia,Jawa Timur,Kota Batu
"Bank BRI, JI-224, Kebondalem, Banyuwangi, Jawa Timur, 68487, Indonesia",bank,-8.4851606,114.1318005,Kebondalem,68487,BANK BRI,Indonesia,Jawa Timur,Banyuwangi
"Bank BRI, Jalan Ki Sarmidi Mangunsarkoro, Dabasah, Bondowoso, Jawa Timur, 68213, Indonesia",bank,-7.92001235,113.82804930706128,Jalan Ki Sarmidi Mangunsarkoro,68213,BANK BRI,Indonesia,Jawa Timur,Bondowoso
"Bank BRI, Jalan Sumberkolak, Panarukan, Situbondo, Jawa Timur, 68312, Indonesia",bank,-7.712488199999999,113.9955990133659,Jalan Sumberkolak,68312,BANK BRI,Indonesia,Jawa Timur,Situbondo
"Bank BRI, Jalan Raya Sesetan, Dauh Puri, Sesetan, Denpasar Selatan, Bali, 80223, Indonesia",bank,-8.6912467,115.2175995,Jalan Raya Sesetan,80223,BANK BRI,Indonesia,Bali,Denpasar Selatan
"Bank BRI, 298, Jalan Bypass Gatot Subroto, Tonja, Denpasar Utara, Bali, 80115, Indonesia",bank,-8.6354394,115.2312212,Jalan Bypass Gatot Subroto,80115,BANK BRI,Indonesia,Bali,Denpasar Utara
"Bank BRI, 1, Dokter Kusuma Atmaja, Denpasar, Sumerta Kelod, Denpasar Timur, Bali, 80255, Indonesia",bank,-8.67189715,115.23176998575532,Dokter Kusuma Atmaja,80255,BANK BRI,Indonesia,Bali,Denpasar Timur
"Bank BRI, Jalan Tukad Yeh Aya, Renon, Denpasar Selatan, Bali, 80239, Indonesia",bank,-8.67723125,115.24148896810547,Jalan Tukad Yeh Aya,80239,BANK BRI,Indonesia,Bali,Denpasar Selatan
"Bank BRI, 149, Jalan Waturenggong, Panjer, Denpasar Selatan, Bali, 80234, Indonesia",bank,-8.67797475,115.22448644773274,Jalan Waturenggong,80234,BANK BRI,Indonesia,Bali,Denpasar Selatan
"Bank BRI, Gang Kecil, Dusun Kaliaga 2, Dompu, Nusa Tenggara Barat, Indonesia",bank,-8.17907,117.7376515,Gang Kecil,0,BANK BRI,Indonesia,Dusun Kaliaga 2,Gang Kecil
"Bank BRI, Jalan Diponegoro, Karimunjawa, Jepara, Jawa Tengah, Indonesia",bank,-5.8798049,110.433991,Jalan Diponegoro,0,BANK BRI,Indonesia,Jawa Tengah,Jepara
"Bank BRI, Jalan Alun-Alun, Ditotrunan, Lumajang, Jawa Timur, 67312, Indonesia",bank,-8.13663,113.22430953657253,Jalan Alun-Alun,67312,BANK BRI,Indonesia,Jawa Timur,Lumajang
"Bank BRI, Jalan Raya Nganjuk - Wilangan, Mancon, Nganjuk, Jawa Timur, Jawa, 64414, Indonesia",bank,-7.5672683,111.8463662,Jalan Raya Nganjuk - Wilangan,64414,BANK BRI,Indonesia,Jawa Timur,Nganjuk
"Bank BRI, Jalan Raya Nganjuk - Wilangan, Guyangan, Nganjuk, Jawa Timur, Jawa, 64414, Indonesia",bank,-7.5847445,111.8804035,Jalan Raya Nganjuk - Wilangan,64414,BANK BRI,Indonesia,Jawa Timur,Nganjuk
"Bank BRI, Jalan Raya Maospati - Magetan, Sugihwaras, Magetan, Jawa Timur, 63395, Indonesia",bank,-7.6099444,111.4009845,Jalan Raya Maospati - Magetan,63395,BANK BRI,Indonesia,Jawa Timur,Magetan
"Bank BRI, Jalan Tanjung Pura, Sukadana, Kayong Utara, Kalimantan Barat, Indonesia",bank,-1.2378956,109.9510772,Jalan Tanjung Pura,0,BANK BRI,Indonesia,Kayong Utara,Sukadana
"Bank BRI, Jalan Serdang Raya, RW 01, Sumur Batu, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10640, Indonesia",bank,-6.1643626,106.8636874,Jalan Serdang Raya,10640,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Bank BRI, Jalan Jagakarsa, RW 07, Jagakarsa, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12620, Indonesia",bank,-6.3267544,106.8207504,Jalan Jagakarsa,12620,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Bank BRI, Jalan Jagakarsa, RW 03, Jagakarsa, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12620, Indonesia",bank,-6.3273061,106.8242203,Jalan Jagakarsa,12620,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Bank BRI, Jalan Kemang Pratama, Rawalumbu, Bojong Rawalumbu, Kota Bekasi, Jawa Barat, 17114, Indonesia",bank,-6.2771608,106.9894942,Jalan Kemang Pratama,17114,BANK BRI,Indonesia,Jawa Barat,Kota Bekasi
"Bank BRI, Jalan Merdeka, Pabuaran, Karawaci, Tangerang, Banten, 15520, Indonesia",bank,-6.1785185,106.6236157,Jalan Merdeka,15520,BANK BRI,Indonesia,Banten,Tangerang
"Bank BRI, Zona Antar Keberangkatan Terminal 3, Pajang, Benda, Tangerang, Banten, 19120, Indonesia",bank,-6.1184697,106.6674699,Zona Antar Keberangkatan Terminal 3,19120,BANK BRI,Indonesia,Banten,Tangerang
"Bank BRI, Jalan Veteran, Kauman, Kota Magelang, Jawa Tengah, 56121, Indonesia",bank,-7.4742943,110.2150136797242,Jalan Veteran,56121,BANK BRI,Indonesia,Jawa Tengah,Kota Magelang
"Bank BRI Bekasi, Jalan Insinyur Haji Juanda, Bulak Kapal, Bekasi Jaya, Kota Bekasi, Jawa Barat, 17113, Indonesia",bank,-6.242706200000001,107.00553791480354,Jalan Insinyur Haji Juanda,17113,BANK BRI BEKASI,Indonesia,Jawa Barat,Kota Bekasi
"Bank BRI, Jalan Raya Parung, Pamager Sari, Parung, Bogor, Jawa Barat, Jawa, 16518, Indonesia",bank,-6.42119915,106.73316541961424,Jalan Raya Parung,16518,BANK BRI,Indonesia,Jawa Barat,Bogor
"Bank BRI, Jalan Rawasari Selatan, RW 01, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10570, Indonesia",bank,-6.18581275,106.87113445,Jalan Rawasari Selatan,10570,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Bank BRI, Gang Randu, RW 02, Utan Kayu Utara, Matraman, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13120, Indonesia",bank,-6.1939606000000005,106.86357575253304,Gang Randu,13120,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Bank BRI, Jalan Pengayoman, RW 08, Utan Kayu Utara, Matraman, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13120, Indonesia",bank,-6.1927472,106.87032864898737,Jalan Pengayoman,13120,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Bank BRI, Jalan Cempaka Putih Tengah I, RW 05, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10540, Indonesia",bank,-6.1717352000000005,106.86731759297516,Jalan Cempaka Putih Tengah I,10540,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Bank BRI, Jalan Cempaka Putih Tengah XXVII, RW 07, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10540, Indonesia",bank,-6.1760192499999995,106.8723764025723,Jalan Cempaka Putih Tengah XXVII,10540,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Bank BRI, Jalan Garuda, RW 02, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10620, Indonesia",bank,-6.1627388,106.84265099999999,Jalan Garuda,10620,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Bank BRI, Jalan Lapangan Tembak, RW 02, Cibubur, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13730, Indonesia",bank,-6.34702705,106.8734164,Jalan Lapangan Tembak,13730,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Bank BRI, Jalan Jeruk, RW 01, Jagakarsa, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12620, Indonesia",bank,-6.33566805,106.82671241241204,Jalan Jeruk,12620,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Bank BRI, Jalan Haji Remaih, RW 05, Baru, Pasar Rebo, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13790, Indonesia",bank,-6.3247791499999995,106.84571075,Jalan Haji Remaih,13790,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Bank BRI Siliwangi Bekasi, Jalan Raya Narogong, Rawalumbu, Bojong Rawalumbu, Kota Bekasi, Jawa Barat, 17116, Indonesia",bank,-6.2934545,106.9842752095118,Jalan Raya Narogong,17116,BANK BRI SILIWANGI BEKASI,Indonesia,Jawa Barat,Kota Bekasi
"Bank BRI, Jalan Brigjen Hasan Kasim, Kalidoni, Palembang, Sumatera Selatan, Sumatera, 30114, Indonesia",bank,-2.94877,104.7856103,Jalan Brigjen Hasan Kasim,30114,BANK BRI,Indonesia,Sumatera Selatan,Palembang
"Bank BRI, Jalan Kolonel R. Iteh Zen, RW. 02, Kel. 24 ILIR, Kec. Bukit Kecil, Palembang, Bukit Kecil, Palembang, Sumatera Selatan, 30124, Indonesia",bank,-2.9840602499999997,104.75557837113058,Jalan Kolonel R. Iteh Zen,30124,BANK BRI,Indonesia,Sumatera Selatan,Palembang
"Bank BRI, Jl.Baiturrahman, Sekupang, Batam, Kepulauan Riau, 29425, Indonesia",bank,1.1083052,103.9533554,Sekupang,29425,BANK BRI,Indonesia,Kepulauan Riau,Batam
"Bank BRI, Jl.Pertiwi, Bukit Tempayan, Batam, Kepulauan Riau, 29439, Indonesia",bank,1.0516847,103.9681888,Bukit Tempayan,29439,BANK BRI,Indonesia,Kepulauan Riau,Batam
